Time	 FAIRTEN1	 FAIRTEN2	 FAIRTEN3	 ANCHTEN1	 ANCHTEN2	 ANCHTEN3	 CON1FX	 CON3FX	 CON5FX	 CON1FY	 CON3FY	 CON5FY	 CON1FZ	 CON3FZ	 CON5FZ	 CON2FX	 CON4FX	 CON6FX	 CON2FY	 CON4FY	 CON6FY	 CON2FZ	 CON4FZ	 CON6FZ	 L1N1FX	 L1N2FX	 L3N1FX	 
(s)	 (N)     	 (N)     	 (N)     	 (N)     	 (N)     	 (N)     	 (N)     	 (N)     	 (N)     	 (N)     	 (N)     	 (N)     	 (N)     	 (N)     	 (N)     	 (N)     	 (N)     	 (N)     	 (N)     	 (N)     	 (N)     	 (N)     	 (N)     	 (N)     	 (N)     	 (N)     	 (N)     	 
15.1	 1.60045e+006	 1.45225e+006	 1.31305e+006	 1.04911e+006	 894330	 777090	 1.03765e+006	 -421733	 -375624	 4525.98	 792991	 -649567	 -1.21848e+006	 -1.1412e+006	 -1.07753e+006	 -1.04899e+006	 447091	 388462	 0.803665	 -774391	 672841	 -16006.7	 -15900	 -15818.7	 5.27865	 10.2873	 -2.93522	 
15.15	 1.60667e+006	 1.45757e+006	 1.31982e+006	 1.05044e+006	 899635	 781361	 1.0416e+006	 -422424	 -377160	 4857.4	 796034	 -651990	 -1.22328e+006	 -1.1456e+006	 -1.08378e+006	 -1.05032e+006	 449745	 390598	 1.09932	 -778987	 676541	 -16007.6	 -15903.7	 -15821.6	 2.87196	 5.4201	 -2.21072	 
15.2	 1.6135e+006	 1.46274e+006	 1.32637e+006	 1.05164e+006	 905193	 785099	 1.04592e+006	 -423085	 -378636	 5189.13	 798981	 -654311	 -1.22857e+006	 -1.14989e+006	 -1.08985e+006	 -1.05152e+006	 452524	 392468	 1.49665	 -783801	 679779	 -16008.4	 -15907.5	 -15824.2	 -3.02072	 -6.29244	 -1.31114	 
15.25	 1.62014e+006	 1.46801e+006	 1.33243e+006	 1.05362e+006	 910883	 788611	 1.05011e+006	 -423792	 -379977	 5517.36	 801971	 -656396	 -1.23373e+006	 -1.15426e+006	 -1.0955e+006	 -1.0535e+006	 455369	 394223	 2.02949	 -788729	 682821	 -16009.7	 -15911.5	 -15826.7	 -3.29188	 -6.89686	 -1.02182	 
15.3	 1.62586e+006	 1.47361e+006	 1.33814e+006	 1.05653e+006	 916165	 792058	 1.05368e+006	 -424612	 -381225	 5837.98	 805138	 -658323	 -1.2382e+006	 -1.15887e+006	 -1.10086e+006	 -1.05641e+006	 458011	 395947	 2.74143	 -793304	 685807	 -16011.7	 -15915.1	 -15829	 -3.07677	 -6.45966	 -0.256636	 
15.35	 1.63025e+006	 1.47945e+006	 1.3436e+006	 1.06032e+006	 920749	 795749	 1.05639e+006	 -425520	 -382410	 6147.96	 808441	 -660144	 -1.24167e+006	 -1.16367e+006	 -1.106e+006	 -1.0602e+006	 460303	 397794	 3.68876	 -797275	 689004	 -16014.4	 -15918.3	 -15831.6	 -3.58059	 -7.46041	 1.03863	 
15.4	 1.63324e+006	 1.4852e+006	 1.34858e+006	 1.06507e+006	 924879	 800127	 1.05818e+006	 -426422	 -383460	 6445.74	 811703	 -661739	 -1.24407e+006	 -1.16839e+006	 -1.11073e+006	 -1.06495e+006	 462368	 399983	 4.94466	 -800851	 692796	 -16017.6	 -15921.1	 -15834.7	 -2.7777	 -5.86676	 1.38435	 
15.45	 1.63512e+006	 1.4906e+006	 1.35273e+006	 1.07063e+006	 928957	 805290	 1.05923e+006	 -427243	 -384278	 6732.03	 814781	 -662938	 -1.24563e+006	 -1.17281e+006	 -1.11477e+006	 -1.07051e+006	 464408	 402565	 6.60245	 -804384	 697268	 -16021.5	 -15923.9	 -15838.3	 -1.47471	 -3.26316	 0.360214	 
15.5	 1.63651e+006	 1.49572e+006	 1.35609e+006	 1.07676e+006	 933144	 810822	 1.05996e+006	 -428011	 -384874	 7009.64	 817722	 -663763	 -1.24683e+006	 -1.177e+006	 -1.11815e+006	 -1.07664e+006	 466502	 405331	 8.78006	 -808010	 702060	 -16025.7	 -15926.8	 -15842.1	 0.259187	 0.213243	 -1.83414	 
15.55	 1.63822e+006	 1.50076e+006	 1.35902e+006	 1.08308e+006	 937272	 816012	 1.06089e+006	 -428784	 -385355	 7281.9	 820624	 -664394	 -1.2483e+006	 -1.18111e+006	 -1.12117e+006	 -1.08296e+006	 468566	 407927	 11.6244	 -811586	 706555	 -16030.1	 -15929.7	 -15845.7	 3.59732	 6.86185	 -2.39121	 
15.6	 1.641e+006	 1.50567e+006	 1.36195e+006	 1.08906e+006	 941545	 820652	 1.06248e+006	 -429551	 -385835	 7551.86	 823456	 -665032	 -1.25059e+006	 -1.1851e+006	 -1.12418e+006	 -1.08894e+006	 470703	 410247	 15.3142	 -815287	 710574	 -16034.2	 -15932.6	 -15848.9	 4.41004	 8.52014	 -1.88183	 
15.65	 1.64512e+006	 1.51016e+006	 1.36515e+006	 1.09446e+006	 946210	 824898	 1.06492e+006	 -430231	 -386396	 7819.98	 826052	 -665814	 -1.25391e+006	 -1.18875e+006	 -1.1274e+006	 -1.09434e+006	 473036	 412370	 20.0703	 -819327	 714252	 -16037.9	 -15935.8	 -15851.9	 6.21577	 12.1034	 -1.86122	 
15.7	 1.65039e+006	 1.51411e+006	 1.36883e+006	 1.099e+006	 951098	 828785	 1.0681e+006	 -430786	 -387100	 8084.11	 828325	 -666842	 -1.25813e+006	 -1.19198e+006	 -1.13101e+006	 -1.09888e+006	 475480	 414314	 26.1576	 -823560	 717619	 -16041	 -15939.2	 -15854.6	 6.58412	 12.8341	 -1.7899	 
15.75	 1.65655e+006	 1.51774e+006	 1.37315e+006	 1.10268e+006	 955939	 832332	 1.07183e+006	 -431280	 -387992	 8341.28	 830400	 -668192	 -1.26303e+006	 -1.19497e+006	 -1.13514e+006	 -1.10256e+006	 477902	 416088	 33.8975	 -827753	 720692	 -16043.5	 -15942.6	 -15857	 3.5865	 6.87667	 -1.70288	 
15.8	 1.66322e+006	 1.52146e+006	 1.37801e+006	 1.10595e+006	 960561	 835535	 1.0759e+006	 -431825	 -389043	 8588.48	 832489	 -669813	 -1.26834e+006	 -1.19805e+006	 -1.1397e+006	 -1.10584e+006	 480214	 417690	 43.6907	 -831756	 723466	 -16045.7	 -15945.7	 -15859.2	 2.53391	 4.72597	 -2.35142	 
15.85	 1.66997e+006	 1.52548e+006	 1.3829e+006	 1.10916e+006	 964781	 838282	 1.08002e+006	 -432476	 -390113	 8823.08	 834703	 -671462	 -1.27369e+006	 -1.20138e+006	 -1.14428e+006	 -1.10904e+006	 482325	 419063	 56.0186	 -835410	 725845	 -16047.9	 -15948.6	 -15861.1	 -1.40774	 -3.1125	 -1.02269	 
15.9	 1.67621e+006	 1.52975e+006	 1.38721e+006	 1.11293e+006	 968909	 840976	 1.08382e+006	 -433215	 -391023	 9042.04	 837018	 -672836	 -1.27865e+006	 -1.20494e+006	 -1.14836e+006	 -1.11281e+006	 484391	 420411	 71.4827	 -838985	 728179	 -16050.5	 -15951.5	 -15863	 -3.40754	 -7.12649	 -0.370622	 
15.95	 1.68085e+006	 1.53424e+006	 1.39062e+006	 1.11765e+006	 972998	 843873	 1.08659e+006	 -434030	 -391688	 9239.61	 839415	 -673790	 -1.28238e+006	 -1.20868e+006	 -1.1517e+006	 -1.11754e+006	 486436	 421859	 90.8045	 -842526	 730688	 -16053.7	 -15954.3	 -15865	 -3.02882	 -6.31594	 -0.349506	 
16	 1.68394e+006	 1.53893e+006	 1.39325e+006	 1.12309e+006	 976909	 846989	 1.08838e+006	 -434917	 -392134	 9415.9	 841888	 -674374	 -1.28492e+006	 -1.21259e+006	 -1.15438e+006	 -1.12298e+006	 488395	 423417	 114.798	 -845912	 733386	 -16057.5	 -15957	 -15867.2	 3.02566	 5.67723	 -0.435535	 
16.05	 1.68591e+006	 1.54358e+006	 1.39529e+006	 1.12839e+006	 980674	 850296	 1.08944e+006	 -435812	 -392417	 9573.11	 844316	 -674689	 -1.2866e+006	 -1.21648e+006	 -1.15657e+006	 -1.12827e+006	 490280	 425071	 144.319	 -849172	 736251	 -16061.1	 -15959.6	 -15869.5	 2.74969	 5.20536	 -0.552763	 
16.1	 1.68721e+006	 1.54785e+006	 1.39692e+006	 1.13346e+006	 984491	 853760	 1.09007e+006	 -436626	 -392585	 9713.35	 846520	 -674818	 -1.28776e+006	 -1.22008e+006	 -1.1584e+006	 -1.13334e+006	 492192	 426804	 180.392	 -852476	 739252	 -16064.6	 -15962.2	 -15871.9	 2.73097	 5.16223	 -0.612783	 
16.15	 1.68846e+006	 1.55115e+006	 1.39826e+006	 1.13832e+006	 988641	 857316	 1.09067e+006	 -437198	 -392673	 9839.8	 848182	 -674821	 -1.28889e+006	 -1.22292e+006	 -1.15998e+006	 -1.13821e+006	 494271	 428582	 224.172	 -856068	 742331	 -16067.9	 -15965.1	 -15874.3	 3.03257	 5.77922	 -1.46183	 
16.2	 1.69025e+006	 1.55288e+006	 1.39937e+006	 1.1429e+006	 993191	 860624	 1.0916e+006	 -437358	 -392703	 9955.73	 848968	 -674732	 -1.29045e+006	 -1.22451e+006	 -1.16136e+006	 -1.14278e+006	 496552	 430236	 276.907	 -860006	 745197	 -16071	 -15968.2	 -15876.6	 4.66176	 9.04142	 -3.10627	 
16.25	 1.69306e+006	 1.55382e+006	 1.40048e+006	 1.14687e+006	 997564	 863159	 1.09317e+006	 -437334	 -392737	 10064.5	 849312	 -674655	 -1.29279e+006	 -1.22547e+006	 -1.16273e+006	 -1.14676e+006	 498746	 431504	 339.871	 -863789	 747393	 -16073.7	 -15971.2	 -15878.4	 6.63847	 12.9951	 -3.26818	 
16.3	 1.69711e+006	 1.55454e+006	 1.40175e+006	 1.14992e+006	 1.00106e+006	 864852	 1.09554e+006	 -437289	 -392830	 10168.2	 849520	 -674677	 -1.2961e+006	 -1.22625e+006	 -1.16422e+006	 -1.14981e+006	 500506	 432350	 414.323	 -866815	 748859	 -16075.8	 -15973.6	 -15879.5	 6.64502	 13.009	 -2.70485	 
16.35	 1.70209e+006	 1.55536e+006	 1.40295e+006	 1.15207e+006	 1.00392e+006	 865911	 1.0985e+006	 -437308	 -392909	 10265.9	 849763	 -674675	 -1.30012e+006	 -1.22711e+006	 -1.16564e+006	 -1.15196e+006	 501944	 432880	 501.605	 -869280	 749776	 -16077.2	 -15975.6	 -15880.2	 4.78597	 9.30819	 -2.14844	 
16.4	 1.70725e+006	 1.55651e+006	 1.40328e+006	 1.15366e+006	 1.00629e+006	 866535	 1.10156e+006	 -437456	 -392754	 10353.4	 850171	 -674266	 -1.30429e+006	 -1.22823e+006	 -1.16632e+006	 -1.15355e+006	 503145	 433192	 603.18	 -871328	 750317	 -16078.3	 -15977.2	 -15880.7	 2.74782	 5.22869	 -2.06733	 
16.45	 1.71208e+006	 1.55819e+006	 1.40314e+006	 1.15511e+006	 1.00811e+006	 866711	 1.10441e+006	 -437785	 -392479	 10427.5	 850846	 -673648	 -1.3082e+006	 -1.22979e+006	 -1.16661e+006	 -1.155e+006	 504073	 433280	 720.6	 -872894	 750470	 -16079.3	 -15978.4	 -15880.8	 -0.488085	 -1.2191	 -3.59292	 
16.5	 1.71641e+006	 1.56051e+006	 1.40279e+006	 1.15699e+006	 1.00917e+006	 865967	 1.10694e+006	 -438317	 -392150	 10486.7	 851841	 -672939	 -1.31172e+006	 -1.23185e+006	 -1.16671e+006	 -1.15687e+006	 504623	 432908	 855.58	 -873795	 749825	 -16080.6	 -15979.2	 -15880.2	 -2.04024	 -4.3381	 -3.54643	 
16.55	 1.72013e+006	 1.56331e+006	 1.4022e+006	 1.1596e+006	 1.00934e+006	 864340	 1.1091e+006	 -439008	 -391755	 10529.7	 853069	 -672124	 -1.31478e+006	 -1.2343e+006	 -1.16659e+006	 -1.15949e+006	 504737	 432094	 1009.75	 -873929	 748415	 -16082.4	 -15979.2	 -15879.1	 -2.53386	 -5.33955	 -2.59422	 
16.6	 1.72313e+006	 1.56603e+006	 1.40121e+006	 1.16306e+006	 1.009e+006	 862213	 1.1108e+006	 -439699	 -391251	 10555.4	 854224	 -671136	 -1.31727e+006	 -1.2367e+006	 -1.16614e+006	 -1.16295e+006	 504598	 431031	 1184.56	 -873613	 746574	 -16084.7	 -15979	 -15877.6	 -2.82744	 -5.93089	 -1.53239	 
16.65	 1.72535e+006	 1.5681e+006	 1.39985e+006	 1.1674e+006	 1.00881e+006	 859945	 1.11201e+006	 -440227	 -390641	 10562.9	 854991	 -669984	 -1.31915e+006	 -1.23859e+006	 -1.16537e+006	 -1.16729e+006	 504543	 429896	 1381.21	 -873424	 744609	 -16087.7	 -15978.9	 -15876	 -1.42389	 -3.14336	 -1.72182	 
16.7	 1.72697e+006	 1.56942e+006	 1.39833e+006	 1.17234e+006	 1.00906e+006	 857466	 1.11284e+006	 -440571	 -389986	 10553.4	 855330	 -668774	 -1.32057e+006	 -1.23991e+006	 -1.16446e+006	 -1.17223e+006	 504720	 428656	 1600.24	 -873619	 742462	 -16091.1	 -15979	 -15874.3	 1.9806	 3.61242	 -3.06013	 
16.75	 1.72841e+006	 1.57019e+006	 1.39685e+006	 1.1773e+006	 1.0098e+006	 854439	 1.11357e+006	 -440787	 -389344	 10529.2	 855347	 -667599	 -1.32183e+006	 -1.2408e+006	 -1.16357e+006	 -1.17719e+006	 505146	 427142	 1841.11	 -874222	 739840	 -16094.5	 -15979.5	 -15872.2	 3.77533	 7.1771	 -2.39408	 
16.8	 1.73012e+006	 1.57054e+006	 1.39546e+006	 1.18194e+006	 1.01111e+006	 851099	 1.1145e+006	 -440912	 -388735	 10493.3	 855113	 -666490	 -1.32329e+006	 -1.24136e+006	 -1.16275e+006	 -1.18182e+006	 505871	 425472	 2102.71	 -875316	 736947	 -16097.7	 -15980.5	 -15869.9	 5.6948	 10.9439	 -1.88969	 
16.85	 1.73252e+006	 1.5705e+006	 1.39402e+006	 1.18597e+006	 1.01282e+006	 847704	 1.11589e+006	 -440962	 -388121	 10447.9	 854655	 -665378	 -1.32527e+006	 -1.2416e+006	 -1.16186e+006	 -1.18586e+006	 506809	 423774	 2383.11	 -876748	 734007	 -16100.5	 -15981.6	 -15867.5	 4.90336	 9.3426	 -1.67059	 
16.9	 1.73582e+006	 1.57019e+006	 1.39257e+006	 1.18951e+006	 1.01469e+006	 844373	 1.11787e+006	 -440974	 -387515	 10394	 854043	 -664279	 -1.32791e+006	 -1.24163e+006	 -1.16095e+006	 -1.1894e+006	 507842	 422108	 2680.29	 -878312	 731122	 -16102.9	 -15982.9	 -15865.2	 3.99137	 7.47518	 -2.13668	 
16.95	 1.73994e+006	 1.57e+006	 1.3914e+006	 1.19274e+006	 1.01638e+006	 841072	 1.12042e+006	 -441057	 -387006	 10330.9	 853485	 -663343	 -1.33115e+006	 -1.24175e+006	 -1.16026e+006	 -1.19262e+006	 508802	 420457	 2991.66	 -879710	 728263	 -16105.1	 -15984.1	 -15862.9	 3.72096	 6.89821	 -2.11294	 
17	 1.74466e+006	 1.57044e+006	 1.39082e+006	 1.19567e+006	 1.01766e+006	 837885	 1.12337e+006	 -441361	 -386670	 10258	 853265	 -662704	 -1.33483e+006	 -1.24235e+006	 -1.16003e+006	 -1.19556e+006	 509576	 418862	 3313.78	 -880746	 725503	 -16107	 -15985	 -15860.7	 3.83509	 7.0862	 -2.44254	 
17.05	 1.74905e+006	 1.57181e+006	 1.3908e+006	 1.19837e+006	 1.01847e+006	 834892	 1.12614e+006	 -441968	 -386506	 10171.5	 853544	 -662361	 -1.33824e+006	 -1.24368e+006	 -1.16026e+006	 -1.19825e+006	 510132	 417365	 3642.5	 -881357	 722910	 -16108.9	 -15985.5	 -15858.6	 1.62056	 2.71324	 -1.82936	 
17.1	 1.75214e+006	 1.5741e+006	 1.39113e+006	 1.20102e+006	 1.01915e+006	 832399	 1.1281e+006	 -442874	 -386450	 10067.9	 854313	 -662213	 -1.34063e+006	 -1.24571e+006	 -1.16076e+006	 -1.20091e+006	 510644	 416117	 3973.72	 -881844	 720752	 -16110.7	 -15986	 -15856.9	 5.80504	 11.0438	 -2.22483	 
17.15	 1.75421e+006	 1.57713e+006	 1.3918e+006	 1.20302e+006	 1.0199e+006	 830477	 1.12942e+006	 -444034	 -386498	 9952.06	 855489	 -662254	 -1.34222e+006	 -1.24833e+006	 -1.16153e+006	 -1.2029e+006	 511218	 415155	 4300.09	 -882384	 719088	 -16112	 -15986.5	 -15855.6	 4.83609	 9.18811	 -2.87114	 
17.2	 1.75549e+006	 1.58062e+006	 1.39292e+006	 1.20451e+006	 1.02087e+006	 829113	 1.13024e+006	 -445358	 -386680	 9827.93	 856905	 -662539	 -1.3432e+006	 -1.25129e+006	 -1.16265e+006	 -1.20439e+006	 511921	 414471	 4616.3	 -883092	 717907	 -16113	 -15987.2	 -15854.6	 -0.125464	 -0.59572	 -3.39363	 
17.25	 1.75635e+006	 1.58413e+006	 1.39449e+006	 1.20623e+006	 1.02211e+006	 828398	 1.13081e+006	 -446729	 -386992	 9699.92	 858336	 -663066	 -1.34386e+006	 -1.25426e+006	 -1.16412e+006	 -1.20611e+006	 512788	 414113	 4919.52	 -884025	 717289	 -16114.2	 -15988	 -15854.2	 -0.954351	 -2.14934	 -3.58396	 
17.3	 1.75718e+006	 1.58727e+006	 1.39637e+006	 1.20829e+006	 1.02375e+006	 828573	 1.13136e+006	 -448030	 -387400	 9570.69	 859565	 -663776	 -1.34447e+006	 -1.25692e+006	 -1.16583e+006	 -1.20817e+006	 513879	 414198	 5204.98	 -885284	 717442	 -16115.6	 -15989.2	 -15854.3	 0.499941	 0.883994	 -3.84685	 
17.35	 1.75817e+006	 1.58977e+006	 1.39845e+006	 1.21038e+006	 1.02607e+006	 829863	 1.13203e+006	 -449188	 -387877	 9441.2	 860455	 -664616	 -1.34521e+006	 -1.25905e+006	 -1.16769e+006	 -1.21026e+006	 515342	 414840	 5466.5	 -887124	 718560	 -16117	 -15990.8	 -15855.2	 1.23439	 2.55549	 -5.23699	 
17.4	 1.75945e+006	 1.59164e+006	 1.4007e+006	 1.21218e+006	 1.02922e+006	 832184	 1.1329e+006	 -450208	 -388416	 9310.71	 861013	 -665576	 -1.34615e+006	 -1.26067e+006	 -1.16967e+006	 -1.21206e+006	 517242	 415998	 5697.94	 -889657	 720573	 -16118.3	 -15993	 -15856.8	 5.46966	 11.0971	 -7.16703	 
17.45	 1.76098e+006	 1.59315e+006	 1.4032e+006	 1.213e+006	 1.03306e+006	 835319	 1.13396e+006	 -451168	 -389039	 9177.43	 861391	 -666685	 -1.34726e+006	 -1.26198e+006	 -1.17181e+006	 -1.21288e+006	 519521	 417562	 5892.19	 -892783	 723290	 -16118.8	 -15995.6	 -15859	 4.44297	 9.2196	 -9.24516	 
17.5	 1.76244e+006	 1.5942e+006	 1.40596e+006	 1.21293e+006	 1.03731e+006	 839078	 1.13502e+006	 -452041	 -389758	 9038.35	 861533	 -667962	 -1.34827e+006	 -1.26289e+006	 -1.17416e+006	 -1.21281e+006	 522027	 419437	 6046.47	 -896244	 726548	 -16118.7	 -15998.6	 -15861.7	 2.68663	 5.78885	 -11.2864	 
17.55	 1.76366e+006	 1.59463e+006	 1.40895e+006	 1.2123e+006	 1.04165e+006	 843360	 1.13599e+006	 -452783	 -390561	 8892.28	 861356	 -669387	 -1.34905e+006	 -1.26329e+006	 -1.17666e+006	 -1.21218e+006	 524597	 421573	 6160.77	 -899764	 730260	 -16118.3	 -16001.6	 -15864.7	 -0.8267	 -1.14401	 -13.3651	 
17.6	 1.76492e+006	 1.59512e+006	 1.41215e+006	 1.21165e+006	 1.04534e+006	 848078	 1.13705e+006	 -453588	 -391448	 8741.72	 861230	 -670959	 -1.34981e+006	 -1.26371e+006	 -1.1793e+006	 -1.21153e+006	 526857	 423926	 6237.6	 -902713	 734351	 -16117.8	 -16004.1	 -15867.9	 -1.70885	 -2.93491	 -16.6954	 
17.65	 1.76634e+006	 1.59606e+006	 1.41567e+006	 1.21121e+006	 1.04766e+006	 852900	 1.13829e+006	 -454563	 -392445	 8588.81	 861363	 -672726	 -1.35063e+006	 -1.26445e+006	 -1.18218e+006	 -1.21108e+006	 528447	 426330	 6279.33	 -904482	 738532	 -16117.5	 -16005.7	 -15871.3	 -3.09308	 -5.71299	 -19.5351	 
17.7	 1.76774e+006	 1.59772e+006	 1.41956e+006	 1.21114e+006	 1.04899e+006	 857638	 1.13958e+006	 -455789	 -393571	 8435.54	 861909	 -674722	 -1.35136e+006	 -1.26573e+006	 -1.18533e+006	 -1.21102e+006	 529536	 428690	 6289.24	 -905380	 742642	 -16117.5	 -16006.6	 -15874.6	 -1.3421	 -2.35438	 -23.2477	 
17.75	 1.76879e+006	 1.6002e+006	 1.42371e+006	 1.21129e+006	 1.04962e+006	 862050	 1.14073e+006	 -457285	 -394791	 8283.77	 862913	 -676895	 -1.35177e+006	 -1.26764e+006	 -1.18866e+006	 -1.21116e+006	 530276	 430884	 6270.01	 -905677	 746469	 -16117.6	 -16007	 -15877.6	 -2.56021	 -4.85484	 -25.6732	 
17.8	 1.76918e+006	 1.60328e+006	 1.42785e+006	 1.21175e+006	 1.05008e+006	 866249	 1.14152e+006	 -458987	 -396028	 8134.71	 864261	 -679118	 -1.35161e+006	 -1.26999e+006	 -1.19194e+006	 -1.21163e+006	 530924	 432971	 6226.65	 -905829	 750114	 -16117.9	 -16007.3	 -15880.5	 -0.11422	 -0.162556	 -29.388	 
17.85	 1.76888e+006	 1.60658e+006	 1.43172e+006	 1.2122e+006	 1.05034e+006	 870135	 1.14193e+006	 -460783	 -397212	 7990.76	 865747	 -681268	 -1.35088e+006	 -1.2725e+006	 -1.19495e+006	 -1.21207e+006	 531459	 434899	 6162.65	 -905816	 753489	 -16118.2	 -16007.4	 -15883.2	 1.56762	 3.03561	 -32.9196	 
17.9	 1.76825e+006	 1.60966e+006	 1.43514e+006	 1.21239e+006	 1.05037e+006	 873635	 1.14218e+006	 -462543	 -398297	 7854.49	 867137	 -683269	 -1.34984e+006	 -1.27481e+006	 -1.19755e+006	 -1.21227e+006	 531860	 436632	 6082.5	 -905615	 756530	 -16118.3	 -16007.4	 -15885.6	 1.16525	 2.07473	 -37.0528	 
17.95	 1.76773e+006	 1.61196e+006	 1.43802e+006	 1.21243e+006	 1.05037e+006	 876618	 1.14256e+006	 -464099	 -399257	 7728.41	 868124	 -685073	 -1.34884e+006	 -1.27648e+006	 -1.19965e+006	 -1.21231e+006	 532225	 438103	 5992.64	 -905408	 759126	 -16118.4	 -16007.4	 -15887.7	 0.761665	 1.12219	 -40.6234	 
18	 1.7676e+006	 1.61302e+006	 1.44023e+006	 1.21243e+006	 1.05065e+006	 879120	 1.14324e+006	 -465316	 -400062	 7613.36	 868458	 -686619	 -1.34809e+006	 -1.27714e+006	 -1.20115e+006	 -1.21231e+006	 532696	 439330	 5899.26	 -905452	 761306	 -16118.4	 -16007.6	 -15889.4	 1.01608	 1.49976	 -44.2847	 
18.05	 1.76791e+006	 1.61291e+006	 1.44171e+006	 1.21239e+006	 1.05132e+006	 881164	 1.14426e+006	 -466215	 -400696	 7509.11	 868185	 -687877	 -1.34763e+006	 -1.27686e+006	 -1.20199e+006	 -1.21227e+006	 533331	 440326	 5807.52	 -905854	 763093	 -16118.3	 -16008.1	 -15890.8	 0.724084	 0.851078	 -48.379	 
18.1	 1.76852e+006	 1.61207e+006	 1.44254e+006	 1.2123e+006	 1.0523e+006	 882597	 1.14553e+006	 -466921	 -401183	 7414.91	 867535	 -688884	 -1.34737e+006	 -1.27599e+006	 -1.20225e+006	 -1.21218e+006	 534086	 441012	 5721.57	 -906550	 764352	 -16118.3	 -16008.8	 -15891.8	 3.61926	 6.53503	 -52.7306	 
18.15	 1.76926e+006	 1.61096e+006	 1.44293e+006	 1.21174e+006	 1.05338e+006	 883153	 1.14692e+006	 -467567	 -401581	 7330.55	 866758	 -689741	 -1.34714e+006	 -1.27488e+006	 -1.2021e+006	 -1.21162e+006	 534849	 441256	 5642.63	 -907358	 764854	 -16117.9	 -16009.5	 -15892.2	 3.4854	 6.27256	 -56.2201	 
18.2	 1.76946e+006	 1.60984e+006	 1.44308e+006	 1.21076e+006	 1.05436e+006	 882725	 1.148e+006	 -468234	 -401941	 7254	 865995	 -690535	 -1.34649e+006	 -1.27373e+006	 -1.2017e+006	 -1.21064e+006	 535513	 441003	 5572.61	 -908105	 764505	 -16117.2	 -16010.2	 -15891.8	 1.11005	 1.60331	 -59.081	 
18.25	 1.76859e+006	 1.60882e+006	 1.44305e+006	 1.2096e+006	 1.05499e+006	 881280	 1.14843e+006	 -468954	 -402278	 7183.77	 865311	 -691296	 -1.34498e+006	 -1.27264e+006	 -1.20112e+006	 -1.20948e+006	 535949	 440238	 5512.95	 -908575	 763277	 -16116.4	 -16010.6	 -15890.8	 5.10317	 9.54814	 -61.4802	 
18.3	 1.76709e+006	 1.60807e+006	 1.44283e+006	 1.20779e+006	 1.0549e+006	 878772	 1.14847e+006	 -469781	 -402584	 7122.37	 864807	 -692014	 -1.34298e+006	 -1.27174e+006	 -1.20033e+006	 -1.20767e+006	 535973	 438938	 5460.35	 -908458	 761132	 -16115.2	 -16010.6	 -15889.1	 1.32398	 2.20332	 -62.6941	 
18.35	 1.76531e+006	 1.60782e+006	 1.44241e+006	 1.20582e+006	 1.05392e+006	 875306	 1.14834e+006	 -470777	 -402856	 7070.73	 864603	 -692685	 -1.34074e+006	 -1.27119e+006	 -1.19935e+006	 -1.2057e+006	 535496	 437155	 5414.51	 -907600	 758158	 -16113.8	 -16009.9	 -15886.6	 -0.602304	 -1.53206	 -62.5253	 
18.4	 1.76344e+006	 1.60811e+006	 1.44177e+006	 1.20407e+006	 1.0522e+006	 871156	 1.14817e+006	 -471954	 -403083	 7028.95	 864732	 -693292	 -1.33842e+006	 -1.27103e+006	 -1.19815e+006	 -1.20395e+006	 534594	 435026	 5373.46	 -906131	 754595	 -16112.6	 -16008.7	 -15883.7	 -1.63701	 -3.40123	 -61.4139	 
18.45	 1.76154e+006	 1.60878e+006	 1.44078e+006	 1.20259e+006	 1.05002e+006	 866612	 1.148e+006	 -473270	 -403230	 6994.77	 865118	 -693772	 -1.33606e+006	 -1.27113e+006	 -1.19663e+006	 -1.20247e+006	 533418	 432696	 5333.14	 -904296	 750692	 -16111.6	 -16007.1	 -15880.6	 0.430727	 0.87857	 -59.1372	 
18.5	 1.75945e+006	 1.60957e+006	 1.43927e+006	 1.20106e+006	 1.04771e+006	 861980	 1.14773e+006	 -474640	 -403247	 6964.76	 865612	 -694039	 -1.33354e+006	 -1.27127e+006	 -1.19466e+006	 -1.20094e+006	 532136	 430318	 5287.34	 -902371	 746715	 -16110.6	 -16005.5	 -15877.4	 0.86006	 1.97394	 -55.9454	 
18.55	 1.75713e+006	 1.61015e+006	 1.43717e+006	 1.19922e+006	 1.04552e+006	 857503	 1.14733e+006	 -475973	 -403113	 6934.41	 866050	 -694052	 -1.33083e+006	 -1.27122e+006	 -1.19216e+006	 -1.1991e+006	 530879	 428015	 5230.37	 -900570	 742875	 -16109.3	 -16004	 -15874.3	 3.87218	 8.09551	 -51.664	 
18.6	 1.75463e+006	 1.61024e+006	 1.4345e+006	 1.19663e+006	 1.0436e+006	 853330	 1.14684e+006	 -477177	 -402834	 6898.83	 866270	 -693820	 -1.32794e+006	 -1.27072e+006	 -1.18917e+006	 -1.19651e+006	 529729	 425859	 5156.28	 -899023	 739300	 -16107.5	 -16002.7	 -15871.4	 2.97255	 6.43773	 -47.2564	 
